epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,ema_val_rmse,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.19672193,0.17964099,0.10886387,0.09839341,0.19683211,0.10312481,2.41045433e-02,6.52569522e-05,2.65154688e-05,1.64899632e-02
2,0.17288333,0.16110414,0.10386788,0.09460842,0.17380709,0.10241143,6.61816709e-02,1.86137635e-04,4.87501438e-05,5.29060165e-02
3,0.16222884,0.15705082,0.10151036,0.09360658,0.16404345,0.10157060,7.65653179e-02,5.95253099e-04,1.45505998e-04,7.59087789e-02
4,0.15841595,0.15397286,0.10050658,0.09277443,0.16047322,0.10065877,8.01915073e-02,1.09066930e-03,2.76621021e-04,8.25382571e-02
5,0.15562727,0.15133404,0.09970635,0.09208382,0.15781602,0.09969862,8.34175412e-02,1.71872783e-03,4.42057675e-04,8.61046732e-02
6,0.15348351,0.14913685,0.09913974,0.09164770,0.15577845,0.09871344,8.59693135e-02,2.50245491e-03,6.62065173e-04,8.88895553e-02
7,0.15186774,0.14723779,0.09870879,0.09105806,0.15425499,0.09771367,8.78176206e-02,3.38178383e-03,9.44793044e-04,9.08684436e-02
8,0.15031565,0.14617757,0.09830327,0.09093060,0.15279166,0.09674815,8.96053396e-02,4.38047475e-03,1.32466502e-03,9.26708157e-02
9,0.14899371,0.14490659,0.09794414,0.09060927,0.15154192,0.09582703,9.12168783e-02,5.61537780e-03,1.82121386e-03,9.39100464e-02
10,0.14784186,0.14417068,0.09765948,0.09042647,0.15046228,0.09498325,9.33811046e-02,6.94478084e-03,2.48840151e-03,9.50386362e-02
11,0.14668140,0.14355902,0.09735687,0.09039296,0.14935749,0.09422886,9.42146898e-02,8.53404212e-03,3.23898322e-03,9.61597446e-02
12,0.14559628,0.14289738,0.09706254,0.09029283,0.14832399,0.09356685,9.60487630e-02,1.03678420e-02,4.11725863e-03,9.68661446e-02
13,0.14454729,0.14224543,0.09678092,0.09013592,0.14732669,0.09298870,9.72740252e-02,1.24008469e-02,5.08510957e-03,9.78613536e-02
14,0.14359686,0.14146393,0.09653305,0.08998672,0.14641886,0.09247319,9.83520381e-02,1.45193725e-02,6.17349670e-03,9.85533609e-02
15,0.14266810,0.14106543,0.09628207,0.08999566,0.14553568,0.09204300,1.00009269e-01,1.70353371e-02,7.30129258e-03,9.92381186e-02
16,0.14179472,0.14038831,0.09602760,0.08983542,0.14470608,0.09167347,1.00957400e-01,1.96739460e-02,8.53125738e-03,9.98421478e-02
17,0.14104369,0.13988975,0.09582726,0.08979083,0.14398225,0.09135837,1.02019728e-01,2.25263428e-02,9.82724705e-03,1.00264965e-01
18,0.14046662,0.13880684,0.09567002,0.08952047,0.14344195,0.09106842,1.02768099e-01,2.55881862e-02,1.12299367e-02,1.00820137e-01
19,0.13978553,0.13851381,0.09546750,0.08946375,0.14278200,0.09082083,1.03772062e-01,2.87951702e-02,1.27211665e-02,1.00820173e-01
20,0.13912992,0.13846511,0.09526086,0.08953071,0.14215182,0.09061338,1.04762484e-01,3.23545431e-02,1.43084861e-02,1.01068552e-01
21,0.13855504,0.13792577,0.09508930,0.08940877,0.14160443,0.09042658,1.05723942e-01,3.57332260e-02,1.59112070e-02,1.01152265e-01
22,0.13797018,0.13715690,0.09490678,0.08938523,0.14103792,0.09026773,1.06454820e-01,4.00520770e-02,1.76908374e-02,1.01196615e-01
23,0.13736580,0.13661322,0.09473380,0.08931760,0.14045099,0.09012084,1.07167540e-01,4.39974315e-02,1.94898146e-02,1.01012515e-01
24,0.13680070,0.13640589,0.09456929,0.08917996,0.13992768,0.08997769,1.08233346e-01,4.86862609e-02,2.13887249e-02,1.01181364e-01
25,0.13616477,0.13594361,0.09436747,0.08916054,0.13931485,0.08984723,1.08983624e-01,5.33124444e-02,2.34082256e-02,1.00949958e-01
