epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.16717525315367915,0.15331537400086212,0.080925135,0.072715845,0.19335062,0.032643066,1.19202312e-05,4.92720273e-06,0.0518339545
2,0.144206463179266,0.14046813688339402,0.07696146000000001,0.07045938,0.17122648,0.0649914653,3.85718993e-05,1.27951182e-05,0.14408042899999998
3,0.137027721485794,0.1379336920894568,0.07558337999999999,0.06987852750000001,0.16555089,0.0718481619,0.00010416592,2.57376572e-05,0.18168242725
4,0.134803468789896,0.13557388504391713,0.07501764,0.069381705,0.16343264,0.0745498621,0.000181456791,4.54828054e-05,0.19001207575
5,0.13288967295717813,0.13356331585595652,0.074529525,0.06892437,0.16157073,0.077195976,0.000272137256,6.91703631e-05,0.19616265625
6,0.13113507592712412,0.13206953884418712,0.074107485,0.068661345,0.15987897,0.0798382298,0.000382809214,9.99203253e-05,0.20101850500000001
7,0.12948736556379478,0.13055256087546713,0.0737475675,0.068383455,0.15827288,0.0815377863,0.000505603654,0.000135329123,0.2054574785
8,0.1278875308301685,0.12900283279013802,0.07338591,0.0681690975,0.15670589,0.0830943003,0.000634877422,0.00017636395,0.209277053
9,0.12639955626679913,0.1277275288686485,0.073062735,0.06796431,0.15530785,0.0845876779,0.00078647097,0.000223340822,0.213976163
10,0.12514845030763827,0.12701262008861328,0.0727843875,0.06786618750000001,0.15413803,0.0856450871,0.000949780183,0.000280572311,0.2177025095
11,0.12415761190028413,0.126635889871624,0.072547965,0.06779268,0.15321882,0.0868691601,0.00112859095,0.000351926843,0.22025647325000003
12,0.12331889448574601,0.12612911878715413,0.07233786,0.067729365,0.15238688,0.087757149,0.00133041619,0.000436173859,0.22169426374999998
13,0.12267182378861954,0.1254463363104248,0.0721878375,0.0676023675,0.15176271,0.0886375595,0.0015610137,0.000536789823,0.22256441075
14,0.12191008578044354,0.125228099875106,0.0719977575,0.06759966,0.15097551,0.089473242,0.00180832581,0.00064913116,0.22336937750000002
15,0.12122542721402714,0.12461559960760413,0.071830305,0.067502115,0.15024963,0.0901673101,0.00209527894,0.000773505742,0.22351645425
16,0.12055585263033203,0.12418751834152213,0.07165893749999999,0.067411755,0.14958523,0.0912823048,0.00238514333,0.000912854809,0.2242061305
17,0.11995226333324714,0.12388638442705412,0.071508495,0.067338885,0.14896446,0.0919395582,0.00272628238,0.00106800091,0.22443218675
