epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.18786541,0.16759160,0.10707363,0.09584191,0.18818100,3.39494977e-02,1.05684035e-05,1.12457823e-05,3.10186027e-02
2,0.16535141,0.16145758,0.10231656,0.09479716,0.16685868,7.12486557e-02,9.80190745e-05,2.67605314e-05,7.01489433e-02
3,0.16075152,0.15827452,0.10119410,0.09393827,0.16270671,7.85019854e-02,2.76338163e-04,6.56685590e-05,8.08808682e-02
4,0.15802544,0.15516369,0.10048711,0.09310950,0.16008802,8.10107732e-02,5.02299014e-04,1.27024410e-04,8.48425264e-02
5,0.15557130,0.15292671,0.09984207,0.09260424,0.15773467,8.33402336e-02,7.82424045e-04,2.05405730e-04,8.77925507e-02
6,0.15362338,0.15087387,0.09932465,0.09203693,0.15588850,8.52635293e-02,1.11840185e-03,3.01920286e-04,9.02481969e-02
7,0.15192360,0.14931514,0.09886203,0.09168451,0.15429377,8.71126688e-02,1.52470985e-03,4.22196646e-04,9.24097218e-02
8,0.15050442,0.14786318,0.09849081,0.09133874,0.15296662,8.88774848e-02,1.98170719e-03,5.83786700e-04,9.39166612e-02
9,0.14915647,0.14653342,0.09810869,0.09093599,0.15170090,9.02916122e-02,2.50533693e-03,7.90253608e-04,9.52578791e-02
10,0.14795563,0.14542968,0.09777783,0.09071380,0.15057533,9.20494134e-02,3.11415835e-03,1.04286685e-03,9.64879732e-02
11,0.14684121,0.14421610,0.09746669,0.09050004,0.14951676,9.29307500e-02,3.78981808e-03,1.34362401e-03,9.77071177e-02
12,0.14568880,0.14361785,0.09715266,0.09031391,0.14842073,9.41091052e-02,4.56767541e-03,1.67806041e-03,9.87425785e-02
13,0.14485043,0.14288389,0.09691029,0.09022579,0.14762342,9.50480657e-02,5.42750080e-03,2.06867427e-03,9.94721319e-02
14,0.14401429,0.14235678,0.09667491,0.09020330,0.14682673,9.57534371e-02,6.41455802e-03,2.49206243e-03,1.00195534e-01
15,0.14326412,0.14190426,0.09645120,0.09009996,0.14611586,9.70429180e-02,7.46656293e-03,2.96334076e-03,1.00823679e-01
16,0.14247671,0.14157504,0.09623191,0.09003659,0.14536105,9.80016041e-02,8.62669975e-03,3.48864996e-03,1.01307476e-01
17,0.14180187,0.14123594,0.09603568,0.08998552,0.14471243,9.86786399e-02,9.87141623e-03,4.04353587e-03,1.01746736e-01
18,0.14120852,0.14109252,0.09587286,0.09002185,0.14415253,1.00017164e-01,1.12058200e-02,4.65685132e-03,1.02044956e-01
19,0.14051227,0.14058957,0.09566720,0.08989875,0.14347933,1.01011776e-01,1.25988742e-02,5.28748432e-03,1.02056956e-01
20,0.13995732,0.14052146,0.09549848,0.08994078,0.14295268,1.01907567e-01,1.41998163e-02,5.99296003e-03,1.02524619e-01
21,0.13946478,0.14044621,0.09535780,0.08995639,0.14247807,1.02503991e-01,1.56249879e-02,6.71809942e-03,1.02612815e-01
22,0.13895049,0.13980939,0.09521847,0.08977325,0.14198041,1.03440144e-01,1.72668065e-02,7.47800721e-03,1.02829282e-01
23,0.13842920,0.13968663,0.09506582,0.08979076,0.14147675,1.04439727e-01,1.92136603e-02,8.30476383e-03,1.02653759e-01
24,0.13805647,0.13971082,0.09495045,0.08981183,0.14112471,1.05078287e-01,2.11268707e-02,9.11728530e-03,1.02903124e-01
25,0.13761643,0.13932246,0.09483420,0.08975937,0.14069067,1.05526982e-01,2.29910316e-02,1.00266164e-02,1.02837013e-01
26,0.13716114,0.13877253,0.09470872,0.08969831,0.14025146,1.06444380e-01,2.48653020e-02,1.09549303e-02,1.02726612e-01
27,0.13683039,0.13889730,0.09461634,0.08972040,0.13992888,1.06774661e-01,2.70078870e-02,1.19331274e-02,1.02804793e-01
28,0.13639596,0.13860198,0.09448987,0.08968585,0.13950735,1.07387995e-01,2.94140533e-02,1.29164324e-02,1.02559128e-01
29,0.13601043,0.13802176,0.09439247,0.08955192,0.13913132,1.07930362e-01,3.18013650e-02,1.39684458e-02,1.02549266e-01
30,0.13559477,0.13790755,0.09424720,0.08956221,0.13873400,1.08509759e-01,3.42976593e-02,1.50045518e-02,1.02462031e-01
31,0.13521846,0.13751271,0.09413288,0.08946800,0.13836332,1.08969920e-01,3.64918386e-02,1.61222515e-02,1.02258197e-01
32,0.13476878,0.13760673,0.09400074,0.08952547,0.13793384,1.09626170e-01,3.91694880e-02,1.72426016e-02,1.02101321e-01
33,0.13429826,0.13710022,0.09386655,0.08941524,0.13747704,1.10080054e-01,4.17444010e-02,1.83716075e-02,1.02152598e-01
34,0.13386582,0.13650745,0.09374754,0.08930701,0.13706194,1.10862663e-01,4.46817524e-02,1.95476508e-02,1.01984550e-01
35,0.13329281,0.13628162,0.09357068,0.08930822,0.13651092,1.11492483e-01,4.72592140e-02,2.07528694e-02,1.01933113e-01
36,0.13288513,0.13577178,0.09345494,0.08913348,0.13611740,1.12053822e-01,5.06070109e-02,2.19604397e-02,1.01748266e-01
37,0.13250440,0.13574713,0.09332673,0.08920324,0.13575383,1.12720250e-01,5.36702814e-02,2.32064994e-02,1.01507936e-01
