epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,0.69579950,0.29388168,0.75924176,0.13095257,1.00000000,0.00000000
2,0.40645020,0.25814947,0.58878199,0.12078001,0.97166667,0.02833333
3,0.33903027,0.24475164,0.54380132,0.11675078,0.94333333,0.05666667
4,0.30083844,0.23475026,0.51777315,0.11416080,0.91500000,0.08500000
5,0.27415654,0.22851897,0.49901221,0.11248243,0.88666667,0.11333333
6,0.25303189,0.22213893,0.48402141,0.11069959,0.85833333,0.14166667
7,0.23506369,0.21695806,0.47099710,0.10912125,0.83000000,0.17000000
8,0.22001314,0.21232766,0.46030012,0.10800725,0.80166667,0.19833333
9,0.20638548,0.20780607,0.45036076,0.10687479,0.77333333,0.22666667
10,0.19488687,0.20528748,0.44240617,0.10629087,0.74500000,0.25500000
11,0.18387750,0.20097456,0.43466015,0.10516622,0.71666667,0.28333333
12,0.17444753,0.19788150,0.42857400,0.10452383,0.68833333,0.31166667
13,0.16551262,0.19295244,0.42319735,0.10360323,0.66000000,0.34000000
14,0.15745608,0.19038229,0.41879139,0.10262220,0.63166667,0.36833333
15,0.14974662,0.18776475,0.41508402,0.10210115,0.60333333,0.39666667
16,0.14266715,0.18586478,0.41237702,0.10164766,0.57500000,0.42500000
17,0.13578980,0.18477131,0.41051362,0.10105911,0.54666667,0.45333333
18,0.12933266,0.18165812,0.40948873,0.10026979,0.51833333,0.48166667
19,0.12291380,0.18065952,0.40904368,0.10006099,0.49000000,0.51000000
20,0.11667443,0.18213220,0.40930491,0.09998656,0.46166667,0.53833333
21,0.11057013,0.18057120,0.41020585,0.09989637,0.43333333,0.56666667
22,0.10452977,0.18036638,0.41195304,0.09974680,0.40500000,0.59500000
23,0.09854653,0.18054898,0.41436016,0.09937834,0.37666667,0.62333333
24,0.09253547,0.17998681,0.41701321,0.09920612,0.34833333,0.65166667
25,0.08644998,0.17943736,0.42043155,0.09929304,0.32000000,0.68000000
26,0.08043415,0.18317387,0.42456693,0.10008752,0.29166667,0.70833333
27,0.07433272,0.18436755,0.42927822,0.10040267,0.26333333,0.73666667
28,0.06804910,0.18604915,0.43418994,0.10091907,0.23500000,0.76500000
29,0.06165668,0.18814621,0.43989832,0.10172778,0.20666667,0.79333333
30,0.05507780,0.19121251,0.44574087,0.10256356,0.17833333,0.82166667
31,0.04827201,0.19455793,0.45214156,0.10327832,0.15000000,0.85000000
32,0.04781692,0.19463771,0.45344873,0.10326119,0.15000000,0.85000000
33,0.04736599,0.19507574,0.45361395,0.10330474,0.15000000,0.85000000
34,0.04700689,0.19396812,0.45349384,0.10284688,0.15000000,0.85000000
35,0.04668084,0.19343957,0.45351503,0.10276803,0.15000000,0.85000000
36,0.04638697,0.19348269,0.45334121,0.10292652,0.15000000,0.85000000
37,0.04610536,0.19387526,0.45305964,0.10295968,0.15000000,0.85000000
38,0.04589147,0.19391550,0.45279879,0.10285502,0.15000000,0.85000000
39,0.04565316,0.19238008,0.45231250,0.10256856,0.15000000,0.85000000
40,0.04544118,0.19395558,0.45199295,0.10271073,0.15000000,0.85000000
41,0.04523031,0.19276233,0.45164276,0.10266524,0.15000000,0.85000000
42,0.04504981,0.19166205,0.45119767,0.10205810,0.15000000,0.85000000
43,0.04489914,0.19202406,0.45077818,0.10246335,0.15000000,0.85000000
44,0.04472439,0.19136428,0.45032715,0.10192430,0.15000000,0.85000000
45,0.04458902,0.19147018,0.44996570,0.10208884,0.15000000,0.85000000
46,0.04446281,0.19163331,0.44958544,0.10215748,0.15000000,0.85000000
47,0.04431716,0.19053192,0.44897500,0.10166283,0.15000000,0.85000000
48,0.04421815,0.19188572,0.44871617,0.10236734,0.15000000,0.85000000
49,0.04410853,0.18946869,0.44832520,0.10165512,0.15000000,0.85000000
50,0.04399097,0.18956498,0.44798250,0.10194253,0.15000000,0.85000000
51,0.04389852,0.19136880,0.44747348,0.10238020,0.15000000,0.85000000
52,0.04378431,0.19109315,0.44707065,0.10207770,0.15000000,0.85000000
53,0.04368923,0.19038960,0.44672636,0.10194702,0.15000000,0.85000000
54,0.04356670,0.18970968,0.44618810,0.10153844,0.15000000,0.85000000
55,0.04350705,0.18862566,0.44585060,0.10172903,0.15000000,0.85000000
56,0.04342326,0.18853991,0.44547465,0.10146248,0.15000000,0.85000000
57,0.04334369,0.18977120,0.44516122,0.10166326,0.15000000,0.85000000
58,0.04327138,0.18780152,0.44484367,0.10138005,0.15000000,0.85000000
59,0.04322123,0.18814370,0.44457644,0.10130238,0.15000000,0.85000000
60,0.04310192,0.18858811,0.44405236,0.10150556,0.15000000,0.85000000
61,0.04307699,0.18822420,0.44373024,0.10142781,0.15000000,0.85000000
62,0.04299274,0.18758153,0.44343239,0.10120349,0.15000000,0.85000000
63,0.04292621,0.18803489,0.44319669,0.10107720,0.15000000,0.85000000
64,0.04291641,0.18784130,0.44306404,0.10098775,0.15000000,0.85000000
65,0.04284570,0.18736767,0.44270100,0.10086149,0.15000000,0.85000000
66,0.04277445,0.18759202,0.44229913,0.10123215,0.15000000,0.85000000
67,0.04271280,0.18604231,0.44207306,0.10084208,0.15000000,0.85000000
68,0.04269911,0.18784226,0.44184744,0.10096734,0.15000000,0.85000000
69,0.04263441,0.18578928,0.44172639,0.10082327,0.15000000,0.85000000
70,0.04259168,0.18689824,0.44145795,0.10111856,0.15000000,0.85000000
71,0.04254352,0.18743837,0.44121418,0.10083179,0.15000000,0.85000000
72,0.04249606,0.18693554,0.44089291,0.10090289,0.15000000,0.85000000
73,0.04247957,0.18702003,0.44085295,0.10126578,0.15000000,0.85000000
74,0.04239814,0.18658426,0.44037636,0.10096361,0.15000000,0.85000000
75,0.04238573,0.18529641,0.44037970,0.10072190,0.15000000,0.85000000
76,0.04235411,0.18441730,0.44014849,0.10068867,0.15000000,0.85000000
77,0.04230107,0.18548873,0.43990818,0.10059103,0.15000000,0.85000000
78,0.04228138,0.18442920,0.43975617,0.10017822,0.15000000,0.85000000
79,0.04223436,0.18535033,0.43949613,0.10065116,0.15000000,0.85000000
80,0.04222047,0.18466561,0.43936042,0.10062082,0.15000000,0.85000000
81,0.04217605,0.18448562,0.43920217,0.10038287,0.15000000,0.85000000
82,0.04214568,0.18570631,0.43897158,0.10091472,0.15000000,0.85000000
83,0.04212521,0.18582823,0.43888912,0.10083313,0.15000000,0.85000000
84,0.04207336,0.18551038,0.43860819,0.10054921,0.15000000,0.85000000
85,0.04206136,0.18479857,0.43853541,0.10071387,0.15000000,0.85000000
86,0.04202082,0.18585033,0.43836925,0.10079698,0.15000000,0.85000000
87,0.04198007,0.18584313,0.43810846,0.10099395,0.15000000,0.85000000
88,0.04195359,0.18579306,0.43804778,0.10075322,0.15000000,0.85000000
89,0.04192483,0.18433094,0.43787773,0.10044530,0.15000000,0.85000000
90,0.04191346,0.18502031,0.43772006,0.10063672,0.15000000,0.85000000
91,0.04188348,0.18520275,0.43762418,0.10061883,0.15000000,0.85000000
92,0.04186159,0.18443264,0.43747963,0.10038590,0.15000000,0.85000000
93,0.04181820,0.18404397,0.43727144,0.10029274,0.15000000,0.85000000
94,0.04180995,0.18532453,0.43714106,0.10070232,0.15000000,0.85000000
95,0.04178570,0.18364691,0.43705208,0.10042602,0.15000000,0.85000000
96,0.04175194,0.18484418,0.43689960,0.10049649,0.15000000,0.85000000
97,0.04173254,0.18418796,0.43673837,0.10053115,0.15000000,0.85000000
98,0.04170575,0.18266094,0.43663719,0.10024726,0.15000000,0.85000000
99,0.04164801,0.18304828,0.43643050,0.10040263,0.15000000,0.85000000
100,0.04165041,0.18394780,0.43632349,0.10024889,0.15000000,0.85000000
101,0.04163519,0.18366042,0.43627520,0.10043301,0.15000000,0.85000000
102,0.04160474,0.18390254,0.43607381,0.10020516,0.15000000,0.85000000
103,0.04160098,0.18357865,0.43606273,0.10011625,0.15000000,0.85000000
104,0.04155874,0.18434185,0.43587288,0.10035590,0.15000000,0.85000000
105,0.04155421,0.18349962,0.43579399,0.10037026,0.15000000,0.85000000
106,0.04153188,0.18432532,0.43570434,0.10049491,0.15000000,0.85000000
107,0.04151442,0.18360251,0.43556987,0.10035458,0.15000000,0.85000000
108,0.04148375,0.18367561,0.43548972,0.10012833,0.15000000,0.85000000
109,0.04146940,0.18392722,0.43529315,0.10034885,0.15000000,0.85000000
110,0.04143402,0.18325759,0.43523687,0.10023773,0.15000000,0.85000000
111,0.04143505,0.18347819,0.43517190,0.10019133,0.15000000,0.85000000
112,0.04141062,0.18346585,0.43506804,0.10042341,0.15000000,0.85000000
113,0.04137469,0.18321912,0.43493320,0.10013756,0.15000000,0.85000000
114,0.04137708,0.18350604,0.43481794,0.10056406,0.15000000,0.85000000
115,0.04134157,0.18346584,0.43469911,0.10062037,0.15000000,0.85000000
116,0.04132498,0.18198869,0.43462781,0.09989547,0.15000000,0.85000000
117,0.04131291,0.18281565,0.43452830,0.10034880,0.15000000,0.85000000
118,0.04128996,0.18419873,0.43440653,0.10052290,0.15000000,0.85000000
119,0.04126536,0.18272491,0.43436490,0.10028336,0.15000000,0.85000000
120,0.04126605,0.18232105,0.43429885,0.10013843,0.15000000,0.85000000
121,0.04121010,0.18401100,0.43400269,0.10033253,0.15000000,0.85000000
122,0.04121715,0.18240784,0.43411122,0.10002635,0.15000000,0.85000000
123,0.04119634,0.18233128,0.43384989,0.10012542,0.15000000,0.85000000
124,0.04117259,0.18260584,0.43382108,0.10015271,0.15000000,0.85000000
125,0.04117011,0.18304246,0.43378438,0.10031282,0.15000000,0.85000000
126,0.04114226,0.18196008,0.43365764,0.09993921,0.15000000,0.85000000
127,0.04111282,0.18280899,0.43356497,0.10024990,0.15000000,0.85000000
128,0.04112298,0.18242657,0.43349110,0.10015244,0.15000000,0.85000000
