epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,0.35296203,0.19781570,0.53556076,0.10268731,1.00000000,0.00000000
2,0.23485167,0.18766916,0.44433266,0.10054555,1.00000000,0.00000000
3,0.20947116,0.18434304,0.42053910,0.09969752,1.00000000,0.00000000
4,0.19094488,0.18137991,0.40187403,0.09830101,1.00000000,0.00000000
5,0.17688277,0.18084395,0.38678781,0.09758287,1.00000000,0.00000000
6,0.16593698,0.17860780,0.37446519,0.09644995,1.00000000,0.00000000
7,0.15752134,0.17624824,0.36460888,0.09526429,1.00000000,0.00000000
8,0.15046005,0.17163289,0.35611761,0.09460581,1.00000000,0.00000000
9,0.14489899,0.16971396,0.34934663,0.09433652,1.00000000,0.00000000
10,0.13992732,0.16754560,0.34298588,0.09364294,1.00000000,0.00000000
11,0.13545182,0.16722212,0.33729063,0.09358967,1.00000000,0.00000000
12,0.13149152,0.16592505,0.33212895,0.09346723,1.00000000,0.00000000
13,0.12791636,0.16174339,0.32754518,0.09255373,1.00000000,0.00000000
14,0.12480576,0.16343938,0.32345267,0.09282167,1.00000000,0.00000000
15,0.12182602,0.16251669,0.31948635,0.09235935,1.00000000,0.00000000
16,0.11887628,0.16178592,0.31550072,0.09242526,1.00000000,0.00000000
17,0.11595767,0.15995151,0.31168523,0.09173858,1.00000000,0.00000000
18,0.11344410,0.15612409,0.30825456,0.09179185,1.00000000,0.00000000
19,0.11096076,0.15789031,0.30470122,0.09161473,1.00000000,0.00000000
20,0.10880119,0.15718240,0.30181372,0.09122430,1.00000000,0.00000000
21,0.10643891,0.15625094,0.29837665,0.09131750,1.00000000,0.00000000
22,0.10442711,0.15239723,0.29561206,0.09046335,1.00000000,0.00000000
23,0.10231168,0.15476286,0.29253376,0.09115383,1.00000000,0.00000000
24,0.10025718,0.15196286,0.28960315,0.09058218,1.00000000,0.00000000
25,0.09840931,0.15361458,0.28689985,0.09076713,1.00000000,0.00000000
26,0.09666037,0.15418443,0.28442628,0.09069950,1.00000000,0.00000000
27,0.09499548,0.15342549,0.28186832,0.09053351,1.00000000,0.00000000
28,0.09329465,0.15299601,0.27930006,0.09099401,1.00000000,0.00000000
29,0.09156239,0.15619864,0.27670946,0.09173547,1.00000000,0.00000000
30,0.08988611,0.15338924,0.27413665,0.09123276,1.00000000,0.00000000
31,0.08862292,0.15279690,0.27217251,0.09081650,1.00000000,0.00000000
32,0.08714370,0.15222340,0.26991280,0.09115886,1.00000000,0.00000000
33,0.08559002,0.15349307,0.26749287,0.09130116,1.00000000,0.00000000
34,0.08453281,0.15276209,0.26586691,0.09094808,1.00000000,0.00000000
35,0.08314280,0.14934223,0.26360358,0.09095177,1.00000000,0.00000000
36,0.08187758,0.15001857,0.26160164,0.09069802,1.00000000,0.00000000
37,0.08067036,0.15311571,0.25969211,0.09135108,1.00000000,0.00000000
38,0.07937621,0.15121333,0.25763367,0.09114432,1.00000000,0.00000000
39,0.07838555,0.15399034,0.25612435,0.09202581,1.00000000,0.00000000
40,0.07714124,0.15093742,0.25401311,0.09088291,1.00000000,0.00000000
41,0.07616448,0.15382335,0.25243187,0.09170192,1.00000000,0.00000000
42,0.07510557,0.15259692,0.25072570,0.09129409,1.00000000,0.00000000
43,0.07401985,0.15289615,0.24882420,0.09167295,1.00000000,0.00000000
44,0.07317637,0.15093179,0.24748188,0.09103609,1.00000000,0.00000000
45,0.07217521,0.15185360,0.24575151,0.09187321,1.00000000,0.00000000
46,0.07127805,0.15262183,0.24431957,0.09178013,1.00000000,0.00000000
47,0.07035535,0.15333768,0.24282637,0.09214058,1.00000000,0.00000000
48,0.06953363,0.15228959,0.24132710,0.09199043,1.00000000,0.00000000
49,0.06869888,0.15397155,0.23996044,0.09212463,1.00000000,0.00000000
50,0.06777473,0.15196400,0.23836900,0.09202499,1.00000000,0.00000000
51,0.06701436,0.15397663,0.23701553,0.09181297,1.00000000,0.00000000
52,0.06629216,0.15677040,0.23578272,0.09299542,1.00000000,0.00000000
53,0.06543002,0.15277143,0.23426295,0.09211092,1.00000000,0.00000000
54,0.06454790,0.15357977,0.23276635,0.09192363,1.00000000,0.00000000
55,0.06405565,0.15321101,0.23193644,0.09223401,1.00000000,0.00000000
56,0.06338842,0.15655081,0.23068771,0.09279601,1.00000000,0.00000000
57,0.06274569,0.15579890,0.22956426,0.09246462,1.00000000,0.00000000
