epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,ema_val_rmse,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.20991479,0.20309717,0.11172410,0.10313829,0.20991544,0.10352316,1.69460161e-03,5.07975026e-04,1.35282899e-04,1.32157378e-03
2,0.20784997,0.20095692,0.11126005,0.10263980,0.20785550,0.10343239,5.64911633e-03,2.50897693e-04,9.71617851e-05,4.36453475e-03
3,0.20564685,0.19839776,0.11071635,0.10207197,0.20566554,0.10329165,1.06983564e-02,4.93286647e-04,2.13878658e-04,8.05256085e-03
4,0.20301017,0.19536560,0.11008387,0.10142677,0.20305471,0.10309699,1.72116834e-02,1.04513243e-03,4.38766263e-04,1.22651627e-02
5,0.20010588,0.19185517,0.10946040,0.10070880,0.20019455,0.10284983,2.48831627e-02,1.70953017e-03,7.75223827e-04,1.69218502e-02
6,0.19635311,0.18776624,0.10863954,0.09986340,0.19650890,0.10254788,3.36215382e-02,2.53257412e-03,1.14451318e-03,2.19038296e-02
7,0.19255754,0.18318423,0.10793788,0.09893773,0.19280716,0.10219254,4.26491862e-02,3.53061280e-03,1.59267990e-03,2.71390770e-02
8,0.18869822,0.17824142,0.10718589,0.09792086,0.18907517,0.10178387,5.05810136e-02,4.53543496e-03,2.03116339e-03,3.32255281e-02
9,0.18468024,0.17346513,0.10639560,0.09697650,0.18521460,0.10132277,5.70045470e-02,5.61621806e-03,2.49034214e-03,3.95133640e-02
10,0.18043424,0.16913965,0.10562828,0.09615977,0.18117426,0.10082487,6.12662064e-02,6.80591862e-03,2.86305374e-03,4.74575597e-02
11,0.17692877,0.16550124,0.10491977,0.09546037,0.17788914,0.10028720,6.39546951e-02,8.01720301e-03,3.30926229e-03,5.45153019e-02
12,0.17383853,0.16309111,0.10430470,0.09499471,0.17502773,0.09972119,6.48199776e-02,9.70488769e-03,3.72876810e-03,6.04773096e-02
13,0.17125613,0.16156121,0.10369378,0.09475175,0.17270712,0.09913844,6.72519403e-02,1.10034164e-02,4.08637714e-03,6.71316148e-02
14,0.17017457,0.16050190,0.10343486,0.09452342,0.17181705,0.09855847,6.87171565e-02,1.26868900e-02,4.66677971e-03,7.05602318e-02
15,0.16919861,0.15951659,0.10319741,0.09424583,0.17095603,0.09799388,7.16250660e-02,1.48042029e-02,5.49687797e-03,7.21287299e-02
16,0.16803025,0.15871156,0.10288054,0.09404929,0.16982041,0.09745717,7.26497327e-02,1.63677207e-02,6.63128158e-03,7.47859748e-02
17,0.16723151,0.15803331,0.10265063,0.09384060,0.16907252,0.09695212,7.41071040e-02,1.87930224e-02,7.65547092e-03,7.52394241e-02
18,0.16652889,0.15732576,0.10255580,0.09367831,0.16839983,0.09648175,7.51620736e-02,2.14612661e-02,8.83275756e-03,7.64689185e-02
19,0.16576059,0.15661444,0.10236536,0.09351264,0.16763937,0.09604937,7.58357556e-02,2.45329493e-02,1.02246454e-02,7.66084841e-02
20,0.16471191,0.15581876,0.10203544,0.09335113,0.16664945,0.09564841,7.71950078e-02,2.62788096e-02,1.17795632e-02,7.84331863e-02
