epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,ema_val_rmse,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.17225578371716915,0.16310647169629452,0.081930585,0.0744072375,0.19844414,0.07736771249999999,0.0218517915,8.40539415e-05,2.26835001e-05,0.0365562555
2,0.15384888261910212,0.14492612672217178,0.078795195,0.0714043275,0.17864544,0.076867845,0.0592462807,0.000175882048,4.66444671e-05,0.11420014525
3,0.14246465203655728,0.1401608691719125,0.0767126925,0.07051665,0.16691203,0.076261575,0.0717420858,0.000563599569,0.000141467944,0.17733392050000002
4,0.138639729829384,0.13765708246799413,0.07583171999999999,0.06991783500000001,0.16293943,0.07560117,0.0785904105,0.00108442192,0.000264059729,0.19799064275
5,0.136353242842016,0.13518126749146214,0.07528104,0.069439845,0.16046059,0.0749012775,0.0822293754,0.00169255342,0.000429935953,0.20712009175
6,0.1344470321850348,0.1332034444122633,0.07484603249999999,0.0690910125,0.158413,0.07418300250000001,0.0844710744,0.0024380041,0.000657147248,0.21442257199999998
7,0.13285480080968848,0.1315328948639321,0.07450401,0.068788605,0.15670482,0.07345536,0.0858733733,0.00327088671,0.000955689449,0.2204721905
8,0.13144922190721928,0.13004839212171554,0.0742000275,0.0685779225,0.15520021,0.07274841,0.0870058628,0.00423682262,0.00137027178,0.22517660025
9,0.130233383675464,0.12865373667417104,0.07394892,0.0684020175,0.15391249,0.0720738975,0.0882646134,0.00542295945,0.00191260117,0.2293065595
10,0.1291578816851941,0.127680508687104,0.073733835,0.06821952,0.15278362,0.0714480375,0.0896363744,0.00669170339,0.00258812824,0.23276638875
11,0.12813967810391053,0.12656394409963728,0.07353260249999999,0.06811386750000001,0.15170332,0.07088667,0.0904467029,0.00818260519,0.00337053255,0.235199322
12,0.12715463428748203,0.12586453039055412,0.0733118625,0.067968885,0.15065676,0.07038813000000001,0.0921439589,0.0100173499,0.0042712342,0.238020299
