epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.15353206,0.14353590,0.09907681,0.09050487,0.15450602,8.75549743e-02,6.31891757e-04,1.95495869e-04,9.02465174e-02
2,0.14169708,0.14069274,0.09593582,0.09013996,0.14293632,1.02400951e-01,6.31654930e-04,1.95460632e-04,1.05206705e-01
3,0.13848389,0.13954128,0.09499127,0.09020479,0.13978231,1.07994704e-01,6.31690424e-04,1.95386162e-04,1.06940417e-01
4,0.13622726,0.13830291,0.09429401,0.08961020,0.13754486,1.11671661e-01,6.31582446e-04,1.95170167e-04,1.07066123e-01
5,0.13474070,0.13694029,0.09382855,0.08970728,0.13606741,1.14527338e-01,6.31580729e-04,1.95309080e-04,1.06865719e-01
6,0.13328379,0.13508843,0.09339996,0.08917795,0.13461789,1.16697122e-01,6.31747477e-04,1.95310220e-04,1.06806078e-01
7,0.13228822,0.13493030,0.09307805,0.08907053,0.13362959,1.18710173e-01,6.31873276e-04,1.95689809e-04,1.06874054e-01
8,0.13133609,0.13466451,0.09276968,0.08914370,0.13268608,1.19962731e-01,6.31538749e-04,1.95658650e-04,1.06894704e-01
9,0.13064368,0.13449389,0.09255567,0.08919687,0.13199988,1.21017197e-01,6.31851778e-04,1.95053612e-04,1.07257266e-01
10,0.13009513,0.13432752,0.09236704,0.08916842,0.13145417,1.21741623e-01,6.31399832e-04,1.95305854e-04,1.07391311e-01
11,0.12969684,0.13358834,0.09223334,0.08888223,0.13106223,1.22426852e-01,6.31298419e-04,1.95201976e-04,1.07169659e-01
12,0.12932271,0.13327735,0.09212203,0.08884091,0.13069385,1.22925507e-01,6.31541795e-04,1.95284891e-04,1.07505572e-01
13,0.12927004,0.13360351,0.09207769,0.08897855,0.13063522,1.22859961e-01,6.31603805e-04,1.95370930e-04,1.07381675e-01
14,0.12901637,0.13336754,0.09200597,0.08889850,0.13039104,1.23681405e-01,6.31120597e-04,1.95385330e-04,1.07515209e-01
15,0.12901286,0.13330618,0.09201326,0.08885735,0.13038468,1.23308935e-01,6.31459390e-04,1.95658735e-04,1.07566416e-01
16,0.12861238,0.13345812,0.09188074,0.08891681,0.12999258,1.24122685e-01,6.31205832e-04,1.95493224e-04,1.08037248e-01
17,0.12765924,0.13250084,0.09152198,0.08867601,0.12905058,1.25529101e-01,6.31493563e-04,1.95466290e-04,1.08370534e-01
18,0.12657090,0.13285892,0.09114601,0.08857516,0.12797848,1.27118611e-01,6.31608837e-04,1.94758760e-04,1.08866021e-01
19,0.12570770,0.13167108,0.09080821,0.08821142,0.12712841,1.28365838e-01,6.31563444e-04,1.95236206e-04,1.09465497e-01
20,0.12484056,0.13337637,0.09049321,0.08886808,0.12627526,1.29390559e-01,6.31158672e-04,1.95295776e-04,1.10004456e-01
21,0.11296015,0.11723207,0.08654571,0.08281991,0.11448129,1.33463423e-01,1.46946456e-01,5.22678389e-02,9.24529321e-02
22,0.10670946,0.11476885,0.08436361,0.08195319,0.10831644,1.37707925e-01,1.65259473e-01,8.03684715e-02,7.78296145e-02
23,0.10418614,0.11490745,0.08346121,0.08205172,0.10585978,1.40565569e-01,1.71622412e-01,8.77793315e-02,7.34061231e-02
24,0.10256684,0.11411189,0.08288201,0.08162440,0.10428407,1.42587572e-01,1.74961695e-01,9.14579768e-02,7.12055577e-02
25,0.10159171,0.11462682,0.08248771,0.08174994,0.10333870,1.43936420e-01,1.78033321e-01,9.37328084e-02,6.98040006e-02
26,0.10090965,0.11400687,0.08223231,0.08157147,0.10267789,1.45123965e-01,1.78332743e-01,9.53249765e-02,6.88690075e-02
27,0.10039608,0.11416462,0.08202683,0.08157509,0.10218095,1.46024445e-01,1.79198687e-01,9.65523055e-02,6.80028834e-02
28,0.10022230,0.11411593,0.08195374,0.08154651,0.10201439,1.46177782e-01,1.79475655e-01,9.70392276e-02,6.78847585e-02
29,0.09993595,0.11417806,0.08186181,0.08154754,0.10172619,1.45875572e-01,1.80069521e-01,9.72705519e-02,6.75357956e-02
30,0.09983598,0.11421214,0.08180713,0.08153738,0.10163468,1.46562668e-01,1.80026373e-01,9.75372048e-02,6.74755614e-02
31,0.09951955,0.11478396,0.08170137,0.08131972,0.10134401,1.47914557e-01,1.81904935e-01,9.92163039e-02,6.67953469e-02
32,0.09791513,0.11588303,0.08107580,0.08181679,0.09978677,1.50288954e-01,1.83969232e-01,1.01910509e-01,6.51981565e-02
33,0.09666715,0.11545248,0.08058639,0.08165357,0.09857277,1.52176670e-01,1.85924773e-01,1.03862207e-01,6.41935816e-02
