epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.15616500,0.14443542,0.09958151,0.09063157,0.15662311,8.62467603e-02,5.32420789e-04,1.49583920e-04,8.59842517e-02
2,0.14222972,0.14098532,0.09595276,0.09023506,0.14283654,1.01593779e-01,5.32769947e-04,1.49355465e-04,1.03738151e-01
3,0.13799200,0.13979968,0.09473761,0.09009794,0.13864577,1.08454814e-01,5.32200861e-04,1.49549091e-04,1.07208857e-01
4,0.13550741,0.13858825,0.09397005,0.09008475,0.13617867,1.13063615e-01,5.32372403e-04,1.49632606e-04,1.08167239e-01
5,0.13363015,0.13797248,0.09336203,0.08975145,0.13431069,1.16223894e-01,5.32573583e-04,1.49490740e-04,1.08879318e-01
6,0.13245600,0.13701364,0.09295628,0.08945932,0.13314308,1.18586973e-01,5.32359229e-04,1.49698040e-04,1.09407745e-01
7,0.13147692,0.13615524,0.09264039,0.08928328,0.13216600,1.20327910e-01,5.32325233e-04,1.49594824e-04,1.09347045e-01
8,0.13062330,0.13612309,0.09233399,0.08931909,0.13131582,1.21644983e-01,5.32140296e-04,1.49524168e-04,1.09585285e-01
9,0.13004684,0.13563411,0.09215250,0.08935505,0.13074196,1.22213334e-01,5.32645760e-04,1.49599527e-04,1.09780330e-01
10,0.12964993,0.13558881,0.09201146,0.08924358,0.13034836,1.23542233e-01,5.32393309e-04,1.49534627e-04,1.09678982e-01
11,0.12927838,0.13565190,0.09188661,0.08935227,0.12997633,1.23377266e-01,5.32169163e-04,1.49422554e-04,1.09626292e-01
12,0.12896547,0.13529418,0.09178054,0.08912509,0.12966588,1.24196548e-01,5.32428826e-04,1.49433722e-04,1.09643093e-01
13,0.12883114,0.13533784,0.09174433,0.08923132,0.12953185,1.24489360e-01,5.32545533e-04,1.49656264e-04,1.09561954e-01
14,0.12872135,0.13538074,0.09169258,0.08923180,0.12942215,1.24381736e-01,5.32406644e-04,1.49490559e-04,1.09642742e-01
15,0.12873025,0.13527766,0.09170962,0.08921887,0.12943208,1.24742380e-01,5.32497287e-04,1.49616216e-04,1.09622052e-01
16,0.11560663,0.11881646,0.08743242,0.08353785,0.11637824,1.29721717e-01,1.50587248e-01,5.67959974e-02,9.61261036e-02
17,0.10770686,0.11632321,0.08473701,0.08274842,0.10854088,1.37490381e-01,1.73496749e-01,8.84139179e-02,7.71483550e-02
18,0.10427539,0.11505527,0.08351222,0.08241636,0.10515966,1.42791552e-01,1.84027204e-01,9.77877794e-02,6.90960538e-02
19,0.10195343,0.11469430,0.08262364,0.08211881,0.10288102,1.47179849e-01,1.89115280e-01,1.02688213e-01,6.59206615e-02
20,0.10026382,0.11478554,0.08199964,0.08229602,0.10122932,1.51072220e-01,1.93548346e-01,1.06664884e-01,6.32067774e-02
21,0.09884735,0.11437811,0.08145625,0.08199177,0.09984011,1.54076144e-01,1.96882182e-01,1.09710808e-01,6.19815228e-02
22,0.09769643,0.11465984,0.08101248,0.08227721,0.09871228,1.56156898e-01,1.99938652e-01,1.11552865e-01,6.12921873e-02
23,0.09691074,0.11551473,0.08073107,0.08264032,0.09794104,1.58002109e-01,2.00083850e-01,1.12945864e-01,6.09049563e-02
24,0.09626693,0.11553677,0.08048012,0.08266982,0.09731129,1.59560678e-01,2.02226619e-01,1.14196624e-01,6.01487214e-02
25,0.09573212,0.11559240,0.08025504,0.08277095,0.09678593,1.60647198e-01,2.02579518e-01,1.14922416e-01,6.00546583e-02
26,0.09523443,0.11584047,0.08006426,0.08279577,0.09629533,1.61151080e-01,2.03570638e-01,1.15439901e-01,6.00491854e-02
27,0.09499037,0.11591880,0.07996755,0.08280864,0.09605633,1.61935725e-01,2.04446296e-01,1.15704342e-01,5.97804159e-02
28,0.09471181,0.11598560,0.07986124,0.08290088,0.09578110,1.62357015e-01,2.04400797e-01,1.16040643e-01,5.97050036e-02
29,0.09465848,0.11597191,0.07981802,0.08289313,0.09573106,1.62623847e-01,2.04831723e-01,1.16233494e-01,5.96514172e-02
30,0.09458397,0.11602315,0.07979617,0.08291397,0.09565703,1.62688891e-01,2.04385672e-01,1.16331277e-01,5.95954016e-02
31,0.09428138,0.11704891,0.07966369,0.08337972,0.09536424,1.63731207e-01,2.05544845e-01,1.16778529e-01,5.95712731e-02
32,0.09331714,0.11743599,0.07927994,0.08358598,0.09441893,1.65969409e-01,2.06922587e-01,1.18152327e-01,5.92184902e-02
33,0.09234123,0.11839492,0.07891351,0.08405047,0.09345968,1.67689671e-01,2.08133061e-01,1.18783544e-01,5.92617112e-02
34,0.09153780,0.11846307,0.07855625,0.08401808,0.09267108,1.69265457e-01,2.09562759e-01,1.19616408e-01,5.90283117e-02
35,0.09088056,0.11943884,0.07827868,0.08448081,0.09202727,1.70999081e-01,2.09587517e-01,1.20306649e-01,5.85526585e-02
36,0.09014873,0.11954522,0.07800416,0.08426824,0.09130536,1.71927600e-01,2.11090466e-01,1.20501149e-01,5.86233086e-02
37,0.08945203,0.11931219,0.07773764,0.08432272,0.09062225,1.73215173e-01,2.13088415e-01,1.20937648e-01,5.84751896e-02
38,0.08909046,0.11995878,0.07756627,0.08455982,0.09026757,1.74352613e-01,2.12410577e-01,1.21289360e-01,5.83403092e-02
39,0.08859865,0.12006398,0.07736699,0.08460048,0.08978310,1.74925559e-01,2.13551169e-01,1.21161747e-01,5.84620442e-02
40,0.08828198,0.12019048,0.07722286,0.08458125,0.08947391,1.75600566e-01,2.13992590e-01,1.21508338e-01,5.83793357e-02
41,0.08804560,0.12053032,0.07713921,0.08473321,0.08924127,1.76096842e-01,2.14495659e-01,1.21636644e-01,5.83735480e-02
42,0.08796648,0.12050020,0.07711773,0.08463456,0.08916511,1.76187596e-01,2.15166508e-01,1.21663968e-01,5.82752293e-02
43,0.08775604,0.12045692,0.07700722,0.08466566,0.08895538,1.76379746e-01,2.14424050e-01,1.21887293e-01,5.80013249e-02
44,0.08776766,0.12078107,0.07702638,0.08478320,0.08896848,1.76533392e-01,2.14575942e-01,1.21878631e-01,5.80142926e-02
45,0.08766960,0.12069903,0.07697679,0.08475355,0.08887175,1.76870077e-01,2.14187430e-01,1.21852444e-01,5.79706314e-02
46,0.08759408,0.12186925,0.07692536,0.08509810,0.08880156,1.77415794e-01,2.15214486e-01,1.22127432e-01,5.78344898e-02
47,0.08701123,0.12252566,0.07667974,0.08504009,0.08823072,1.78441553e-01,2.16100515e-01,1.22525125e-01,5.77944741e-02
48,0.08631762,0.12298892,0.07640489,0.08513230,0.08754965,1.79952819e-01,2.16609511e-01,1.22825553e-01,5.78421828e-02
49,0.08590117,0.12452548,0.07623461,0.08541902,0.08713879,1.80374679e-01,2.17276332e-01,1.22940279e-01,5.77554564e-02
50,0.08525838,0.12446245,0.07594943,0.08554607,0.08650714,1.81548738e-01,2.17979909e-01,1.23194948e-01,5.74879216e-02
51,0.08480988,0.12514140,0.07573366,0.08554522,0.08606712,1.82202880e-01,2.18784042e-01,1.23425652e-01,5.74022246e-02
52,0.08440958,0.12601351,0.07558344,0.08556316,0.08567683,1.83332104e-01,2.19533141e-01,1.23782258e-01,5.75172836e-02
53,0.08397713,0.12654985,0.07540463,0.08558308,0.08524817,1.83674168e-01,2.19976948e-01,1.23873592e-01,5.72481495e-02
54,0.08366812,0.12664910,0.07524708,0.08545962,0.08494474,1.84411784e-01,2.19830148e-01,1.23937034e-01,5.74548273e-02
55,0.08351325,0.12701104,0.07516901,0.08559817,0.08479676,1.84878195e-01,2.21191093e-01,1.24108054e-01,5.74145147e-02
56,0.08320836,0.12744013,0.07505265,0.08564822,0.08449282,1.85068423e-01,2.21509072e-01,1.24234662e-01,5.72320636e-02
57,0.08308805,0.12806205,0.07497608,0.08570470,0.08437060,1.85047052e-01,2.20847808e-01,1.24032813e-01,5.73701173e-02
