epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,0.56408310,0.26702796,0.68215086,0.12203651,1.00000000,0.00000000
2,0.34311900,0.24093676,0.53871411,0.11482969,0.97200000,0.02800000
3,0.29289594,0.22785514,0.49896168,0.11157021,0.94400000,0.05600000
4,0.26352947,0.21921603,0.47368158,0.10925301,0.91600000,0.08400000
5,0.24325759,0.21160525,0.45508240,0.10727650,0.88800000,0.11200000
6,0.22837824,0.20226269,0.44117244,0.10473976,0.86000000,0.14000000
7,0.21773384,0.19797106,0.43112851,0.10352254,0.83200000,0.16800000
8,0.21126646,0.19669796,0.42506853,0.10252187,0.80400000,0.19600000
9,0.20910878,0.19373633,0.42402508,0.10176042,0.77600000,0.22400000
10,0.21355101,0.19548796,0.42981635,0.10247401,0.74800000,0.25200000
11,0.22659506,0.19958901,0.44407024,0.10330723,0.72000000,0.28000000
12,0.24385140,0.20712876,0.46040756,0.10585371,0.69200000,0.30800000
13,0.25891157,0.20919451,0.47253771,0.10605189,0.66400000,0.33600000
14,0.26776653,0.21488370,0.47960573,0.10783988,0.63600000,0.36400000
15,0.27480581,0.21342964,0.48411013,0.10755055,0.60800000,0.39200000
16,0.27910511,0.21608245,0.48720433,0.10780097,0.58000000,0.42000000
17,0.28235943,0.21807201,0.48946614,0.10842738,0.55200000,0.44800000
18,0.28506545,0.22145128,0.49148578,0.10920376,0.52400000,0.47600000
19,0.28714630,0.22083325,0.49310079,0.10944420,0.49600000,0.50400000
20,0.28990478,0.22070944,0.49457668,0.10911877,0.46800000,0.53200000
21,0.29264695,0.22335825,0.49613781,0.10977045,0.44000000,0.56000000
22,0.29430027,0.22587074,0.49757458,0.11026649,0.41200000,0.58800000
23,0.29631432,0.22500436,0.49901657,0.10992791,0.38400000,0.61600000
24,0.29713895,0.22772154,0.50046322,0.11076518,0.35600000,0.64400000
25,0.30033197,0.22832097,0.50203983,0.11084466,0.32800000,0.67200000
26,0.30276156,0.22966265,0.50361397,0.11121576,0.30000000,0.70000000
27,0.30464120,0.23244483,0.50494237,0.11170623,0.30000000,0.70000000
28,0.30625989,0.23374130,0.50616946,0.11211058,0.30000000,0.70000000
29,0.30771761,0.23608702,0.50738068,0.11284731,0.30000000,0.70000000
30,0.30931877,0.23736392,0.50860591,0.11302574,0.30000000,0.70000000
31,0.31085462,0.23826777,0.50987573,0.11348201,0.30000000,0.70000000
32,0.31248112,0.23869145,0.51100362,0.11327156,0.30000000,0.70000000
33,0.31402149,0.23862096,0.51221831,0.11331822,0.30000000,0.70000000
34,0.31481556,0.24220950,0.51351123,0.11418736,0.30000000,0.70000000
35,0.31668390,0.24212206,0.51466874,0.11400148,0.30000000,0.70000000
36,0.31819106,0.24500493,0.51593072,0.11485849,0.30000000,0.70000000
37,0.31977394,0.24668493,0.51707276,0.11547166,0.30000000,0.70000000
38,0.32097898,0.24839940,0.51818741,0.11594504,0.30000000,0.70000000
39,0.32266744,0.24877066,0.51947209,0.11552602,0.30000000,0.70000000
40,0.32405796,0.25048293,0.52058062,0.11615344,0.30000000,0.70000000
41,0.32464143,0.25390109,0.52166979,0.11683105,0.30000000,0.70000000
42,0.32689633,0.25231239,0.52283138,0.11667157,0.30000000,0.70000000
43,0.32806669,0.25525482,0.52389478,0.11731002,0.30000000,0.70000000
44,0.32905511,0.25589788,0.52499634,0.11782986,0.30000000,0.70000000
45,0.33060346,0.25766992,0.52602409,0.11793661,0.30000000,0.70000000
46,0.33150626,0.25721167,0.52704206,0.11762052,0.30000000,0.70000000
47,0.33280805,0.25918183,0.52812978,0.11772232,0.30000000,0.70000000
48,0.33374457,0.26103903,0.52903493,0.11865723,0.30000000,0.70000000
49,0.33521261,0.26172445,0.52994732,0.11872648,0.30000000,0.70000000
50,0.33591507,0.26107378,0.53087635,0.11888489,0.30000000,0.70000000
