epoch,train_loss,val_loss,train_rmse,val_rmse,w_d,w_p
1,0.67529062,0.29522028,0.74351360,0.12943663,1.00000000,0.00000000
2,0.40422151,0.25757118,0.58729049,0.11978460,0.97166667,0.02833333
3,0.33653482,0.24391944,0.54193639,0.11605738,0.94333333,0.05666667
4,0.29849204,0.23612333,0.51555825,0.11356939,0.91500000,0.08500000
5,0.27237985,0.22921771,0.49739895,0.11202242,0.88666667,0.11333333
6,0.25142971,0.22285628,0.48242081,0.11018347,0.85833333,0.14166667
7,0.23425779,0.21857884,0.47028528,0.10923943,0.83000000,0.17000000
8,0.21967531,0.21069285,0.46011557,0.10724695,0.80166667,0.19833333
9,0.20647188,0.20852900,0.45079073,0.10671868,0.77333333,0.22666667
10,0.19488440,0.20475498,0.44273359,0.10568570,0.74500000,0.25500000
11,0.18402349,0.20022854,0.43527115,0.10458559,0.71666667,0.28333333
12,0.17469899,0.19908727,0.42947465,0.10410814,0.68833333,0.31166667
13,0.16574780,0.19491841,0.42401017,0.10331038,0.66000000,0.34000000
14,0.15761424,0.19187157,0.41972570,0.10277517,0.63166667,0.36833333
15,0.15001259,0.18938574,0.41619751,0.10166938,0.60333333,0.39666667
16,0.14281951,0.18801743,0.41365417,0.10141223,0.57500000,0.42500000
17,0.13589852,0.18789670,0.41148819,0.10093993,0.54666667,0.45333333
18,0.12932622,0.18537273,0.41041042,0.10010705,0.51833333,0.48166667
19,0.12292528,0.18289801,0.41005743,0.09952640,0.49000000,0.51000000
20,0.11659604,0.18114358,0.41010604,0.09936281,0.46166667,0.53833333
21,0.11039549,0.18253707,0.41099291,0.09939134,0.43333333,0.56666667
22,0.10434131,0.18062697,0.41256937,0.09870708,0.40500000,0.59500000
23,0.09838281,0.18098630,0.41501120,0.09910770,0.37666667,0.62333333
24,0.09230702,0.18028375,0.41767734,0.09893929,0.34833333,0.65166667
25,0.08626608,0.18114869,0.42119353,0.09927956,0.32000000,0.68000000
26,0.08013459,0.18236214,0.42507225,0.09941535,0.29166667,0.70833333
27,0.07397836,0.18480298,0.42959248,0.09987903,0.26333333,0.73666667
28,0.06771077,0.18641102,0.43465436,0.10031371,0.23500000,0.76500000
29,0.06132527,0.18802687,0.44023964,0.10105317,0.20666667,0.79333333
30,0.05474095,0.18976116,0.44624554,0.10148773,0.17833333,0.82166667
31,0.04799868,0.19330005,0.45267946,0.10258438,0.15000000,0.85000000
32,0.04752691,0.19445831,0.45387127,0.10290882,0.15000000,0.85000000
33,0.04712816,0.19357054,0.45415162,0.10288201,0.15000000,0.85000000
34,0.04682846,0.19349112,0.45407483,0.10231055,0.15000000,0.85000000
35,0.04651336,0.19251101,0.45392751,0.10234335,0.15000000,0.85000000
36,0.04622966,0.19283470,0.45355657,0.10255008,0.15000000,0.85000000
37,0.04596483,0.19294847,0.45334365,0.10234130,0.15000000,0.85000000
38,0.04577220,0.19216882,0.45299085,0.10245525,0.15000000,0.85000000
39,0.04558075,0.19380143,0.45281929,0.10248605,0.15000000,0.85000000
40,0.04535573,0.19201785,0.45228797,0.10217774,0.15000000,0.85000000
41,0.04514787,0.19224523,0.45175436,0.10193365,0.15000000,0.85000000
42,0.04501555,0.19197407,0.45143742,0.10228483,0.15000000,0.85000000
43,0.04484573,0.19131993,0.45098621,0.10177329,0.15000000,0.85000000
44,0.04473608,0.19223569,0.45071002,0.10207923,0.15000000,0.85000000
45,0.04457267,0.19135361,0.45016854,0.10177769,0.15000000,0.85000000
46,0.04442860,0.19249531,0.44975404,0.10243003,0.15000000,0.85000000
47,0.04430814,0.19257310,0.44934477,0.10211063,0.15000000,0.85000000
48,0.04419497,0.19123005,0.44884204,0.10221626,0.15000000,0.85000000
49,0.04410807,0.19066646,0.44855800,0.10182890,0.15000000,0.85000000
50,0.04399960,0.19099541,0.44807775,0.10177316,0.15000000,0.85000000
51,0.04388599,0.19046090,0.44758997,0.10174813,0.15000000,0.85000000
52,0.04379427,0.19013037,0.44731944,0.10188135,0.15000000,0.85000000
53,0.04370148,0.19029869,0.44685866,0.10160811,0.15000000,0.85000000
54,0.04362413,0.18860374,0.44646448,0.10135569,0.15000000,0.85000000
55,0.04351663,0.18940475,0.44605614,0.10154538,0.15000000,0.85000000
56,0.04344086,0.18813500,0.44568350,0.10115681,0.15000000,0.85000000
57,0.04335791,0.18937083,0.44525745,0.10135772,0.15000000,0.85000000
58,0.04328245,0.18978706,0.44495974,0.10155631,0.15000000,0.85000000
59,0.04321735,0.18748516,0.44465207,0.10103641,0.15000000,0.85000000
60,0.04315109,0.18971106,0.44428012,0.10207629,0.15000000,0.85000000
61,0.04308974,0.18736521,0.44402541,0.10091115,0.15000000,0.85000000
62,0.04301574,0.18782444,0.44360240,0.10167472,0.15000000,0.85000000
63,0.04295008,0.18900696,0.44333487,0.10171744,0.15000000,0.85000000
64,0.04290687,0.18876953,0.44306958,0.10128121,0.15000000,0.85000000
65,0.04285314,0.18827552,0.44285161,0.10112164,0.15000000,0.85000000
66,0.04280514,0.18844783,0.44256186,0.10141397,0.15000000,0.85000000
67,0.04273430,0.18791390,0.44227858,0.10130584,0.15000000,0.85000000
68,0.04269601,0.18684943,0.44202145,0.10109476,0.15000000,0.85000000
69,0.04263742,0.18679590,0.44176982,0.10121537,0.15000000,0.85000000
70,0.04259999,0.18713394,0.44158672,0.10125513,0.15000000,0.85000000
71,0.04256614,0.18625112,0.44133944,0.10075727,0.15000000,0.85000000
72,0.04251429,0.18765514,0.44108795,0.10145181,0.15000000,0.85000000
73,0.04247610,0.18615708,0.44093278,0.10093408,0.15000000,0.85000000
74,0.04245388,0.18730991,0.44071175,0.10103243,0.15000000,0.85000000
75,0.04238831,0.18632175,0.44041365,0.10081865,0.15000000,0.85000000
76,0.04234895,0.18701635,0.44028273,0.10124671,0.15000000,0.85000000
77,0.04231727,0.18553727,0.43999204,0.10090681,0.15000000,0.85000000
78,0.04227178,0.18668338,0.43983085,0.10110437,0.15000000,0.85000000
79,0.04224421,0.18608147,0.43960750,0.10110025,0.15000000,0.85000000
80,0.04221349,0.18707412,0.43943171,0.10086242,0.15000000,0.85000000
81,0.04219470,0.18667308,0.43938182,0.10082204,0.15000000,0.85000000
82,0.04215221,0.18805655,0.43907101,0.10136578,0.15000000,0.85000000
83,0.04212089,0.18564252,0.43894798,0.10078475,0.15000000,0.85000000
84,0.04206749,0.18597178,0.43881883,0.10101248,0.15000000,0.85000000
85,0.04205385,0.18590334,0.43863534,0.10077378,0.15000000,0.85000000
86,0.04202499,0.18690581,0.43848036,0.10095976,0.15000000,0.85000000
87,0.04200678,0.18546876,0.43837986,0.10073275,0.15000000,0.85000000
88,0.04196948,0.18688447,0.43815028,0.10100185,0.15000000,0.85000000
89,0.04194905,0.18676113,0.43809874,0.10101503,0.15000000,0.85000000
90,0.04190364,0.18579099,0.43782810,0.10092967,0.15000000,0.85000000
91,0.04189594,0.18563705,0.43778179,0.10112517,0.15000000,0.85000000
92,0.04185881,0.18723724,0.43754343,0.10131090,0.15000000,0.85000000
93,0.04183417,0.18525214,0.43750177,0.10071413,0.15000000,0.85000000
94,0.04181243,0.18530451,0.43729333,0.10075265,0.15000000,0.85000000
95,0.04177700,0.18674607,0.43718058,0.10106874,0.15000000,0.85000000
96,0.04173858,0.18566109,0.43702082,0.10105689,0.15000000,0.85000000
97,0.04174480,0.18630805,0.43693209,0.10109439,0.15000000,0.85000000
98,0.04169517,0.18514729,0.43675703,0.10062526,0.15000000,0.85000000
99,0.04168758,0.18559724,0.43671606,0.10084899,0.15000000,0.85000000
100,0.04166996,0.18542189,0.43662713,0.10103202,0.15000000,0.85000000
101,0.04166804,0.18433187,0.43649050,0.10066953,0.15000000,0.85000000
102,0.04162977,0.18618055,0.43635573,0.10092529,0.15000000,0.85000000
