epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.15860924,0.14643583,0.10038751,0.09106322,0.15869849,8.30313576e-02,6.46133114e-04,1.75503650e-04,8.52288397e-02
2,0.14656861,0.14198695,0.09730638,0.09026898,0.14668589,9.66742740e-02,6.46662739e-04,1.75238441e-04,1.01962086e-01
3,0.14269040,0.14070014,0.09627528,0.09019411,0.14281721,1.02043818e-01,6.45974498e-04,1.75537260e-04,1.06069068e-01
4,0.14056376,0.13961249,0.09565954,0.09003693,0.14069468,1.05597449e-01,6.46341990e-04,1.75328488e-04,1.07430540e-01
5,0.13887331,0.13918900,0.09515329,0.08980654,0.13900685,1.08639861e-01,6.46682249e-04,1.75149193e-04,1.08167400e-01
6,0.13798499,0.13854179,0.09486729,0.08977339,0.13811966,1.10189877e-01,6.46354817e-04,1.75598379e-04,1.08720839e-01
7,0.13704111,0.13764140,0.09458741,0.08942654,0.13717647,1.11983913e-01,6.46782447e-04,1.75448127e-04,1.08587793e-01
8,0.13642294,0.13742191,0.09436287,0.08944631,0.13655846,1.12772834e-01,6.45938753e-04,1.75217080e-04,1.08763420e-01
9,0.13586961,0.13690280,0.09420941,0.08943114,0.13600564,1.13580806e-01,6.47043429e-04,1.75486259e-04,1.08873481e-01
10,0.13547619,0.13685447,0.09407194,0.08935792,0.13561269,1.14525528e-01,6.46767690e-04,1.75385964e-04,1.08833173e-01
11,0.13522021,0.13680944,0.09399992,0.08944871,0.13535653,1.14337557e-01,6.45854020e-04,1.74911508e-04,1.08887380e-01
12,0.13485335,0.13664252,0.09387894,0.08935477,0.13499015,1.15212123e-01,6.46354687e-04,1.75502286e-04,1.08861550e-01
13,0.13468970,0.13652272,0.09381305,0.08937741,0.13482656,1.15409103e-01,6.46782886e-04,1.75286754e-04,1.08818589e-01
14,0.13471979,0.13655204,0.09384687,0.08937471,0.13485629,1.15305418e-01,6.46256470e-04,1.75525129e-04,1.08750046e-01
15,0.13457109,0.13652054,0.09380370,0.08937236,0.13470817,1.15655048e-01,6.46376128e-04,1.75623796e-04,1.08875293e-01
16,0.12301903,0.11894789,0.09016753,0.08302996,0.12317369,1.19251884e-01,1.45125830e-01,4.89468589e-02,1.04845982e-01
17,0.11639995,0.11565356,0.08808482,0.08192406,0.11656483,1.24304760e-01,1.61648091e-01,7.29663999e-02,9.69167233e-02
18,0.11332889,0.11371718,0.08706298,0.08141650,0.11349798,1.27249220e-01,1.69743464e-01,8.06158231e-02,9.08728127e-02
19,0.11135156,0.11267532,0.08636589,0.08102555,0.11152480,1.29778222e-01,1.73393686e-01,8.49222812e-02,8.75979450e-02
20,0.10982927,0.11213231,0.08583410,0.08096997,0.11000638,1.31592142e-01,1.77702050e-01,8.78963450e-02,8.55496059e-02
