epoch,train_loss,val_loss,train_rmse,val_rmse,train_loss_obj,mean_abs_delta_g,mean_frob_delta_M,mean_abs_delta_C_qd,mean_abs_delta_tau_f
1,0.15165789,0.14216181,0.09847589,0.09044866,0.15265315,9.10221020e-02,5.27987918e-04,1.56620190e-04,9.03467797e-02
2,0.13879104,0.14032368,0.09499232,0.09008879,0.14006406,1.08273233e-01,5.27766033e-04,1.56702934e-04,1.05791201e-01
3,0.13495652,0.13762889,0.09380663,0.08957491,0.13627641,1.14203159e-01,5.27887709e-04,1.56904896e-04,1.07237051e-01
4,0.13257290,0.13694643,0.09304091,0.08954732,0.13391077,1.18401190e-01,5.28093510e-04,1.56985764e-04,1.07452181e-01
5,0.13088445,0.13627001,0.09249491,0.08951276,0.13223471,1.21795996e-01,5.27918050e-04,1.56861424e-04,1.07345958e-01
6,0.12958877,0.13576861,0.09202110,0.08937784,0.13094968,1.23935100e-01,5.27907625e-04,1.56935375e-04,1.07045845e-01
7,0.12845315,0.13412740,0.09162744,0.08885964,0.12982427,1.25498482e-01,5.28140270e-04,1.56626142e-04,1.07318628e-01
8,0.12734795,0.13495723,0.09123216,0.08931209,0.12873229,1.27294156e-01,5.27980685e-04,1.56780968e-04,1.07444063e-01
9,0.12655284,0.13515538,0.09095841,0.08936500,0.12794640,1.28443075e-01,5.27861605e-04,1.56926832e-04,1.07602418e-01
10,0.12585700,0.13473911,0.09069045,0.08900334,0.12726117,1.29660725e-01,5.27893800e-04,1.56718227e-04,1.07794718e-01
11,0.12546852,0.13476247,0.09053867,0.08905170,0.12687571,1.29893328e-01,5.27828469e-04,1.57041210e-04,1.08091623e-01
12,0.12505649,0.13487228,0.09039789,0.08902988,0.12647106,1.30681072e-01,5.27994548e-04,1.56732786e-04,1.08099884e-01
13,0.12483688,0.13505891,0.09032754,0.08910108,0.12625335,1.30801610e-01,5.28052364e-04,1.56804914e-04,1.08367845e-01
14,0.12475571,0.13499600,0.09030629,0.08911709,0.12617226,1.30814694e-01,5.27704552e-04,1.56798490e-04,1.08373697e-01
15,0.12467563,0.13497025,0.09028793,0.08907104,0.12609935,1.31379630e-01,5.27911117e-04,1.56753092e-04,1.08368710e-01
16,0.10971548,0.11893309,0.08525570,0.08331290,0.11126506,1.37591606e-01,1.57795827e-01,6.88343484e-02,8.25644231e-02
17,0.10088533,0.11858941,0.08208275,0.08304737,0.10265891,1.47297254e-01,1.80763983e-01,1.00257656e-01,6.62776291e-02
18,0.09696773,0.11984867,0.08061415,0.08328830,0.09889838,1.55078462e-01,1.89697625e-01,1.07785153e-01,6.25217076e-02
19,0.09454418,0.12002285,0.07965267,0.08353391,0.09658015,1.60677735e-01,1.94788632e-01,1.11606322e-01,6.00886026e-02
20,0.09271728,0.12244550,0.07892904,0.08412426,0.09482293,1.64873701e-01,1.97067281e-01,1.14136585e-01,5.87104096e-02
21,0.09115260,0.12412910,0.07826238,0.08432041,0.09332734,1.68568679e-01,2.00268295e-01,1.16169722e-01,5.80265840e-02
22,0.08995158,0.12606734,0.07777908,0.08514170,0.09217118,1.71195321e-01,2.02286152e-01,1.17341614e-01,5.75205753e-02
23,0.08893528,0.12782876,0.07734555,0.08486616,0.09119468,1.72967865e-01,2.02851563e-01,1.18605606e-01,5.68807313e-02
24,0.08822579,0.12929965,0.07704762,0.08543428,0.09051686,1.74707004e-01,2.04987540e-01,1.19614105e-01,5.70688522e-02
25,0.08750337,0.13085231,0.07674051,0.08565829,0.08981534,1.75751311e-01,2.05377153e-01,1.19992387e-01,5.69720310e-02
